Date, Price [EUR/MWh], Grid load forecast [MW], Wind power forecast (DK) [MWh],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2015-11-25 14:00,35.02,54293,390,1239,1922,595.0714286
2015-11-25 15:00,35.38,55139,445,1165,1906,595.0714286
2015-11-25 16:00,45.09,56126,576,1111,1990,595.0714286
2015-11-25 17:00,51,56393,762,1079,2148,595.0714286
2015-11-25 18:00,36.64,55355,887,1047,2239,595.0714286
2015-11-25 19:00,28.6,54071,981,1056,2341,595.0714286
2015-11-25 20:00,26.96,52123,1048,1052,2400,595.0714286
2015-11-25 21:00,25.95,50333,1108,1163,2571,595.0714286
2015-11-25 22:00,25.18,47715,1148,1263,2707,595.0714286
2015-11-25 23:00,24.31,44673,1145,1361,2791,595.0714286
2015-11-26 00:00,23.43,43613,1099,1379,2754,595.0714286
2015-11-26 01:00,23.2,42461,1102,1421,2787,595.0714286
2015-11-26 02:00,23.08,42079,1114,1398,2769,595.0714286
2015-11-26 03:00,23.21,42192,1162,1400,2812,595.0714286
2015-11-26 04:00,23.56,43143,1146,1420,2811,595.0714286
2015-11-26 05:00,24.37,45845,1040,1458,2741,595.0714286
2015-11-26 06:00,26.02,50883,939,1512,2689,595.0714286
2015-11-26 07:00,34.47,55335,853,1494,2584,595.0714286
2015-11-26 08:00,34.44,56299,761,1508,2502,595.0714286
2015-11-26 09:00,31.27,55425,654,1526,2415,595.0714286
2015-11-26 10:00,35.93,55200,547,1557,2339,595.0714286
2015-11-26 11:00,34.5,55007,470,1503,2203,595.0714286
2015-11-26 12:00,29.25,54778,436,1502,2161,595.0714286
2015-11-26 13:00,28.73,54716,399,1449,2059,595.0714286
2015-11-26 14:00,29.27,55017,350,1607,2162,595.0714286
2015-11-26 15:00,32.39,55979,358,1800,2353,595.0714286
2015-11-26 16:00,33.97,56741,422,2085,2695,595.0714286
2015-11-26 17:00,34.5,57095,515,2391,3083,595.0714286
2015-11-26 18:00,29.38,56398,615,2707,3492,595.0714286
2015-11-26 19:00,26.68,55287,738,3022,3928,595.0714286
2015-11-26 20:00,25.25,53500,909,3298,4374,595.0714286
2015-11-26 21:00,24.53,51867,1144,3544,4857,595.0714286
2015-11-26 22:00,23.55,49319,1351,3775,5301,595.0714286
2015-11-26 23:00,22.81,46348,1514,3871,5564,595.0714286
2015-11-27 00:00,21.67,43318,1741,4047,6035,595.0714286
2015-11-27 01:00,20.91,42285,1915,4213,6391,595.0714286
2015-11-27 02:00,20.25,41798,2069,4237,6583,595.0714286
2015-11-27 03:00,20.38,41907,2208,4282,6780,595.0714286
2015-11-27 04:00,21.07,42705,2320,4297,6923,595.0714286
2015-11-27 05:00,22.16,45098,2416,4280,7016,595.0714286
2015-11-27 06:00,23.18,49531,2509,4256,7093,595.0714286
2015-11-27 07:00,24.34,53696,2594,4205,7136,595.0714286
2015-11-27 08:00,24.9,54167,2693,4159,7191,595.0714286
2015-11-27 09:00,24.36,53801,2796,4168,7307,595.0714286
2015-11-27 10:00,24.19,53649,2907,4175,7427,595.0714286
2015-11-27 11:00,23.87,53141,3020,4212,7582,595.0714286
2015-11-27 12:00,23.75,52398,3119,4235,7712,595.0714286
2015-11-27 13:00,23.61,51816,3184,4224,7769,595.0714286
2015-11-27 14:00,23.47,51704,3234,4250,7847,595.0714286
2015-11-27 15:00,23.6,52216,3299,4286,7951,595.0714286
2015-11-27 16:00,23.84,52911,3368,4293,8027,595.0714286
2015-11-27 17:00,23.83,53046,3438,4362,8173,595.0714286
2015-11-27 18:00,23.51,52053,3517,4433,8326,595.0714286
2015-11-27 19:00,23.08,50442,3588,4503,8472,595.0714286
2015-11-27 20:00,22.43,48262,3648,4533,8568,595.0714286
2015-11-27 21:00,22.1,46722,3691,4559,8642,595.0714286
2015-11-27 22:00,20.95,44817,3714,4563,8669,595.0714286
2015-11-27 23:00,19.73,42609,3748,4511,8655,595.0714286
2015-11-28 00:00,18.43,40624,3698,4560,8654,595.0714286
2015-11-28 01:00,17.28,39500,3605,4487,8485,595.0714286
2015-11-28 02:00,16.9,38896,3459,4376,8220,595.0714286
2015-11-28 03:00,16.93,38752,3538,4222,8143,595.0714286
2015-11-28 04:00,17.52,39053,3366,4036,7782,595.0714286
2015-11-28 05:00,18.76,39853,2963,3860,7200,595.0714286
2015-11-28 06:00,19.61,41230,2785,3711,6872,595.0714286
2015-11-28 07:00,20.67,43182,2610,3549,6528,595.0714286
2015-11-28 08:00,21.48,44727,2309,3302,5974,595.0714286
2015-11-28 09:00,21.85,46530,2192,3078,5629,595.0714286
2015-11-28 10:00,22.09,47537,2198,2840,5396,595.0714286
2015-11-28 11:00,22.14,47789,2171,2582,5106,595.0714286
2015-11-28 12:00,22.12,47568,2160,2445,4954,595.0714286
2015-11-28 13:00,22.09,47416,2140,2308,4790,595.0714286
2015-11-28 14:00,22.15,47761,2026,2249,4613,595.0714286
2015-11-28 15:00,22.42,49004,1913,2205,4454,595.0714286
2015-11-28 16:00,23.11,50522,1920,2210,4467,595.0714286
2015-11-28 17:00,23.36,51291,2045,2206,4581,595.0714286
2015-11-28 18:00,22.91,50589,2273,2191,4790,595.0714286
2015-11-28 19:00,22.26,49178,2616,2314,5258,595.0714286
2015-11-28 20:00,21.87,47530,3047,2502,5866,595.0714286
2015-11-28 21:00,21.02,46502,3492,2671,6470,595.0714286
2015-11-28 22:00,20.21,45020,3827,2868,6981,595.0714286
2015-11-28 23:00,19.21,43187,4055,3078,7392,595.0714286
2015-11-29 00:00,19.18,41545,3983,3284,7534,595.0714286
2015-11-29 01:00,17.95,40546,3841,3464,7556,595.0714286
2015-11-29 02:00,17.05,39953,3753,3699,7681,595.0714286
2015-11-29 03:00,16.61,39873,3720,3934,7849,595.0714286
2015-11-29 04:00,16.29,40057,4029,4173,8375,595.0714286
2015-11-29 05:00,16.89,40707,3998,4395,8553,595.0714286
2015-11-29 06:00,17.77,41581,3947,4510,8621,595.0714286
2015-11-29 07:00,18.39,42827,3866,4618,8652,595.0714286
2015-11-29 08:00,18.84,44321,3771,4674,8624,595.0714286
2015-11-29 09:00,19.62,45774,3683,4718,8603,595.0714286
2015-11-29 10:00,20.38,46891,3660,4675,8569,595.0714286
2015-11-29 11:00,20.76,47341,3662,4638,8555,595.0714286
2015-11-29 12:00,20.79,47078,3614,4585,8483,595.0714286
2015-11-29 13:00,20.39,47005,3468,4467,8261,595.0714286
2015-11-29 14:00,20.49,47578,3275,4343,7972,595.0714286
2015-11-29 15:00,21.1,48952,3112,4200,7676,595.0714286
2015-11-29 16:00,21.58,50541,3227,4066,7668,595.0714286
2015-11-29 17:00,21.84,51361,3623,3875,7878,595.0714286
2015-11-29 18:00,21.75,50975,3580,3607,7567,595.0714286
2015-11-29 19:00,21.38,50312,3388,3451,7208,595.0714286
2015-11-29 20:00,20.97,48981,3270,3377,7001,595.0714286
2015-11-29 21:00,20.76,47959,2940,3331,6609,595.0714286
2015-11-29 22:00,20.1,46063,2972,3206,6511,595.0714286
2015-11-29 23:00,19.29,43890,3432,3199,6967,595.0714286
2015-11-30 00:00,19.69,42451,4172,3281,7886,594.1785714
2015-11-30 01:00,18.22,41633,3840,3200,7492,594.1785714
2015-11-30 02:00,17.65,41406,3871,3179,7508,594.1785714
2015-11-30 03:00,18.96,41671,3880,3212,7543,594.1785714
2015-11-30 04:00,19.95,42757,3888,3220,7549,594.1785714
2015-11-30 05:00,21.24,45576,4216,3236,7885,594.1785714
2015-11-30 06:00,22.18,50324,4213,3228,7881,594.1785714
2015-11-30 07:00,23.88,54735,4265,3202,7913,594.1785714
2015-11-30 08:00,23.99,56501,4298,3188,7933,594.1785714
2015-11-30 09:00,23.75,55746,4290,3163,7902,594.1785714
2015-11-30 10:00,23.86,55123,4275,3213,7938,594.1785714
2015-11-30 11:00,23.65,54484,4243,3296,7982,594.1785714
2015-11-30 12:00,23.6,54309,4192,3249,7867,594.1785714
2015-11-30 13:00,23.68,54337,4042,3291,7754,594.1785714
2015-11-30 14:00,23.89,54660,3789,3392,7594,594.1785714
2015-11-30 15:00,24.63,55523,3450,3415,7271,594.1785714
2015-11-30 16:00,25.51,56670,3097,3442,6940,594.1785714
2015-11-30 17:00,27.35,56971,2761,3561,6726,594.1785714
2015-11-30 18:00,25.43,56413,2442,3544,6399,594.1785714
2015-11-30 19:00,24.08,55200,2186,3485,6089,594.1785714
2015-11-30 20:00,23.51,53371,2011,3410,5833,594.1785714
2015-11-30 21:00,23.34,51587,1906,3327,5628,594.1785714
2015-11-30 22:00,22.68,49086,1934,3311,5638,594.1785714
2015-11-30 23:00,20.8,46276,2089,3312,5780,594.1785714
2015-12-01 00:00,20.61,44286,3000,3536,6880,594.1785714
2015-12-01 01:00,19.49,43491,3257,3549,7135,594.1785714
2015-12-01 02:00,19.24,43158,3430,3703,7451,594.1785714
2015-12-01 03:00,19.4,43278,3540,3790,7645,594.1785714
2015-12-01 04:00,20.53,44194,3561,3888,7757,594.1785714
2015-12-01 05:00,22.02,46691,3546,3957,7807,594.1785714
2015-12-01 06:00,23.17,51468,3523,4040,7870,594.1785714
2015-12-01 07:00,24.27,55999,3474,4069,7856,594.1785714
2015-12-01 08:00,25.09,57625,3408,4047,7783,594.1785714
2015-12-01 09:00,24.95,56831,3312,4067,7727,594.1785714
2015-12-01 10:00,25.02,56277,3169,4087,7615,594.1785714
2015-12-01 11:00,25.07,55568,2960,4095,7427,594.1785714
2015-12-01 12:00,24.74,54939,2717,4086,7189,594.1785714
2015-12-01 13:00,24.86,54856,2416,4029,6834,594.1785714
2015-12-01 14:00,25.41,55180,2056,3946,6390,594.1785714
2015-12-01 15:00,26.35,56395,1726,3891,6003,594.1785714
2015-12-01 16:00,27.94,57300,1427,3779,5590,594.1785714
2015-12-01 17:00,28.64,57587,1170,3733,5292,594.1785714
2015-12-01 18:00,27.25,56720,931,3612,4934,594.1785714
2015-12-01 19:00,25.21,55655,766,3549,4704,594.1785714
2015-12-01 20:00,24.08,53893,644,3427,4450,594.1785714
2015-12-01 21:00,23.48,52188,604,3298,4272,594.1785714
2015-12-01 22:00,22.87,49710,617,3148,4121,594.1785714
2015-12-01 23:00,22.23,46954,640,2985,3975,594.1785714
2015-12-02 00:00,22.86,44955,611,2946,3907,594.1785714
2015-12-02 01:00,22.45,44022,700,2769,3814,594.1785714
2015-12-02 02:00,21.71,43606,836,2537,3713,594.1785714
2015-12-02 03:00,21.77,43675,1041,2352,3728,594.1785714
2015-12-02 04:00,22.96,44640,1224,2132,3686,594.1785714
2015-12-02 05:00,23.31,47192,1366,1907,3586,594.1785714
2015-12-02 06:00,24.38,51876,1624,1666,3578,594.1785714
2015-12-02 07:00,30,56229,1876,1546,3687,594.1785714
2015-12-02 08:00,35.32,56933,1977,1368,3583,594.1785714
2015-12-02 09:00,31.64,56348,2068,1219,3501,594.1785714
2015-12-02 10:00,28.55,55914,2238,1152,3582,594.1785714
2015-12-02 11:00,28.03,55620,2365,1216,3758,594.1785714
2015-12-02 12:00,26.1,55076,2427,1493,4076,594.1785714
2015-12-02 13:00,25.73,54806,2440,1715,4285,594.1785714
2015-12-02 14:00,25.59,55135,2464,2047,4618,594.1785714
2015-12-02 15:00,26.16,56175,2493,2554,5127,594.1785714
2015-12-02 16:00,26.15,56846,2516,2890,5469,594.1785714
2015-12-02 17:00,26.04,56873,2539,3124,5715,594.1785714
2015-12-02 18:00,25.32,55894,2544,3262,5852,594.1785714
2015-12-02 19:00,23.92,54662,2539,3435,6024,594.1785714
2015-12-02 20:00,23.26,52656,2550,3564,6174,594.1785714
2015-12-02 21:00,22.99,50784,2565,3621,6268,594.1785714
2015-12-02 22:00,22.17,48239,2489,3596,6194,594.1785714
2015-12-02 23:00,21.19,45269,2306,3662,6097,594.1785714
2015-12-03 00:00,20.72,43057,2368,3485,6000,594.1785714
2015-12-03 01:00,20.28,41984,2078,3454,5699,594.1785714
2015-12-03 02:00,20.22,41501,1734,3272,5192,594.1785714
2015-12-03 03:00,20.54,41599,1452,3079,4725,594.1785714
2015-12-03 04:00,21.43,42507,1205,2931,4333,594.1785714
2015-12-03 05:00,22.2,45076,991,2808,3996,594.1785714
2015-12-03 06:00,23.32,49904,829,2711,3735,594.1785714
2015-12-03 07:00,26.82,54323,722,2597,3513,594.1785714
2015-12-03 08:00,30.03,55341,668,2406,3271,594.1785714
2015-12-03 09:00,28.59,54630,648,2406,3256,594.1785714
2015-12-03 10:00,25.88,54530,670,2506,3371,594.1785714
2015-12-03 11:00,25.97,54430,743,2578,3509,594.1785714
2015-12-03 12:00,25.38,54217,879,2545,3605,594.1785714
2015-12-03 13:00,25.25,54189,1038,2520,3733,594.1785714
2015-12-03 14:00,25.39,54516,1217,2475,3860,594.1785714
2015-12-03 15:00,27.07,55552,1497,2484,4144,594.1785714
2015-12-03 16:00,29.57,56233,1738,2438,4336,594.1785714
2015-12-03 17:00,32.08,56300,1907,2455,4520,594.1785714
2015-12-03 18:00,25.94,55504,2096,2460,4719,594.1785714
2015-12-03 19:00,24.4,54326,2283,2519,4975,594.1785714
2015-12-03 20:00,23.08,52469,2441,2518,5143,594.1785714
2015-12-03 21:00,22.81,50875,2625,2507,5321,594.1785714
2015-12-03 22:00,22.18,48377,2766,2567,5515,594.1785714
2015-12-03 23:00,21.2,45484,2862,2667,5708,594.1785714
2015-12-04 00:00,19.49,43239,3145,2953,6206,594.1785714
2015-12-04 01:00,18.69,42185,3340,3188,6643,594.1785714
2015-12-04 02:00,17.93,41753,3568,3320,7013,594.1785714
2015-12-04 03:00,17.36,41882,3787,3442,7366,594.1785714
2015-12-04 04:00,17.9,42840,3942,3474,7574,594.1785714
2015-12-04 05:00,19.5,45383,4040,3651,7886,594.1785714
2015-12-04 06:00,21.17,49876,4164,3729,8131,594.1785714
2015-12-04 07:00,22.01,54239,4177,3750,8205,594.1785714
2015-12-04 08:00,22.44,55177,4114,3684,8110,594.1785714
2015-12-04 09:00,22.25,55449,4059,3612,8028,594.1785714
2015-12-04 10:00,21.95,55178,4045,3610,8051,594.1785714
2015-12-04 11:00,21.99,54505,4069,3439,7947,594.1785714
2015-12-04 12:00,21.9,53884,4176,3542,8188,594.1785714
2015-12-04 13:00,21.82,53410,4228,3586,8296,594.1785714
2015-12-04 14:00,21.84,53503,4175,3569,8238,594.1785714
2015-12-04 15:00,21.91,54189,4077,3702,8291,594.1785714
2015-12-04 16:00,21.99,55049,3912,3919,8344,594.1785714
2015-12-04 17:00,22,55340,3686,4059,8258,594.1785714
2015-12-04 18:00,21.92,54496,3472,4140,8124,594.1785714
2015-12-04 19:00,21.45,52915,3335,4222,8054,594.1785714
2015-12-04 20:00,20.8,50814,3299,4243,8031,594.1785714
2015-12-04 21:00,20.45,49297,3350,4275,8107,594.1785714
2015-12-04 22:00,19.71,47482,3541,4097,8111,594.1785714
2015-12-04 23:00,18.58,45222,3781,3885,8134,594.1785714
2015-12-05 00:00,17.06,42302,4199,3806,8455,594.1785714
2015-12-05 01:00,16.04,41337,4278,3621,8348,594.1785714
2015-12-05 02:00,14.8,40614,4320,3731,8498,594.1785714
2015-12-05 03:00,14.43,40414,4345,3863,8667,594.1785714
2015-12-05 04:00,14.55,40564,4357,4190,9005,594.1785714
2015-12-05 05:00,15.31,41193,4366,4366,9191,594.1785714
2015-12-05 06:00,16.05,42349,4374,4553,9376,594.1785714
2015-12-05 07:00,16.01,44414,4374,4862,9664,594.1785714
2015-12-05 08:00,15.95,45851,4372,4972,9745,594.1785714
2015-12-05 09:00,15.96,47510,4358,5127,9880,594.1785714
2015-12-05 10:00,16.38,48473,4344,5162,9907,594.1785714
2015-12-05 11:00,16.47,48591,4296,5179,9889,594.1785714
2015-12-05 12:00,16.29,48293,4261,5160,9849,594.1785714
2015-12-05 13:00,16.04,48149,4232,5156,9830,594.1785714
2015-12-05 14:00,16.03,48369,4221,5099,9769,594.1785714
2015-12-05 15:00,16.61,49458,4210,5015,9683,594.1785714
2015-12-05 16:00,17.68,50601,4203,4967,9636,594.1785714
2015-12-05 17:00,18.03,50773,4202,4953,9631,594.1785714
2015-12-05 18:00,17.27,49699,4195,4949,9629,594.1785714
2015-12-05 19:00,16.64,48132,4157,4843,9491,594.1785714
2015-12-05 20:00,16.5,46481,4101,4819,9415,594.1785714
2015-12-05 21:00,15.81,45600,4047,4854,9394,594.1785714
2015-12-05 22:00,15.1,44371,4026,4900,9418,594.1785714
2015-12-05 23:00,14.47,42786,4037,4917,9440,594.1785714
2015-12-06 00:00,10.47,40860,4168,4928,9602,594.1785714
2015-12-06 01:00,8.05,39847,4195,4917,9615,594.1785714
2015-12-06 02:00,5.53,39288,4209,4879,9588,594.1785714
2015-12-06 03:00,4.62,39153,4219,4865,9581,594.1785714
2015-12-06 04:00,4.93,39345,4235,4937,9667,594.1785714
2015-12-06 05:00,7.28,39900,4250,4877,9620,594.1785714
2015-12-06 06:00,6.52,40717,4262,4848,9603,594.1785714
2015-12-06 07:00,11.5,42006,4284,4829,9606,594.1785714
2015-12-06 08:00,13.22,43266,4294,4829,9614,594.1785714
2015-12-06 09:00,13.41,44776,4308,4799,9599,594.1785714
2015-12-06 10:00,14.02,45955,4289,4826,9606,594.1785714
2015-12-06 11:00,14.44,46616,4233,4855,9574,594.1785714
2015-12-06 12:00,14.25,46643,4130,4793,9402,594.1785714
2015-12-06 13:00,14.42,46721,4253,4782,9511,594.1785714
2015-12-06 14:00,15.03,47392,4367,4789,9632,594.1785714
2015-12-06 15:00,17.26,48683,4312,4908,9695,594.1785714
2015-12-06 16:00,17.99,49885,4227,4890,9593,594.1785714
2015-12-06 17:00,18.36,50327,4156,4916,9550,594.1785714
2015-12-06 18:00,17.94,49904,4069,4969,9517,594.1785714
2015-12-06 19:00,17.38,49270,3985,5100,9568,594.1785714
2015-12-06 20:00,16.32,48285,3914,5077,9479,594.1785714
2015-12-06 21:00,15.84,47483,3856,5046,9387,594.1785714
2015-12-06 22:00,14.64,45787,3813,5048,9341,594.1785714
2015-12-06 23:00,13.25,43502,3769,5028,9275,594.1785714
2015-12-07 00:00,15.2,41776,3551,4975,8989,588.1607143
2015-12-07 01:00,14.31,40888,3420,5024,8911,588.1607143
2015-12-07 02:00,14.18,40577,3251,5093,8813,588.1607143
2015-12-07 03:00,14.34,40844,3029,5133,8626,588.1607143
2015-12-07 04:00,15.18,41869,2645,5135,8245,588.1607143
2015-12-07 05:00,16.99,44547,2122,5069,7658,588.1607143
2015-12-07 06:00,19.94,49337,1646,4963,7076,588.1607143
2015-12-07 07:00,21.96,53837,1311,4780,6563,588.1607143
2015-12-07 08:00,22.4,54940,1107,4492,6072,588.1607143
2015-12-07 09:00,22.29,54449,951,4283,5707,588.1607143
2015-12-07 10:00,22.32,54350,802,4057,5330,588.1607143
2015-12-07 11:00,22.5,53983,653,3821,4944,588.1607143
2015-12-07 12:00,22.59,53660,518,3537,4516,588.1607143
2015-12-07 13:00,22.88,53621,369,3319,4130,588.1607143
2015-12-07 14:00,23.86,53984,258,3133,3811,588.1607143
2015-12-07 15:00,26.15,54938,205,2964,3563,588.1607143
2015-12-07 16:00,27.91,55824,230,2821,3420,588.1607143
2015-12-07 17:00,28.55,56074,309,2686,3343,588.1607143
2015-12-07 18:00,26.6,55260,426,2545,3293,588.1607143
2015-12-07 19:00,23.39,54230,555,2493,3347,588.1607143
2015-12-07 20:00,22.23,52475,643,2415,3342,588.1607143
2015-12-07 21:00,21.69,51036,713,2342,3328,588.1607143
2015-12-07 22:00,20.43,48533,792,2312,3364,588.1607143
2015-12-07 23:00,19.51,45617,925,2333,3497,588.1607143
2015-12-08 00:00,19.55,43090,1128,2298,3635,588.1607143
2015-12-08 01:00,19.2,42169,1244,2257,3695,588.1607143
2015-12-08 02:00,19.07,41726,1324,2230,3738,588.1607143
2015-12-08 03:00,19.08,41849,1381,2230,3784,588.1607143
2015-12-08 04:00,19.4,42740,1444,2125,3735,588.1607143
2015-12-08 05:00,19.95,45329,1526,1993,3675,588.1607143
2015-12-08 06:00,21.94,50091,1599,1883,3629,588.1607143
2015-12-08 07:00,24.84,54389,1676,1837,3648,588.1607143
2015-12-08 08:00,25.93,55154,1778,1839,3738,588.1607143
2015-12-08 09:00,24.55,55695,1908,1837,3856,588.1607143
2015-12-08 10:00,23.4,55192,2013,1956,4070,588.1607143
2015-12-08 11:00,23.5,54558,2085,2000,4175,588.1607143
2015-12-08 12:00,22.93,53735,2131,2049,4260,588.1607143
2015-12-08 13:00,22.85,53759,2165,2149,4384,588.1607143
2015-12-08 14:00,22.87,54163,2195,2255,4519,588.1607143
2015-12-08 15:00,23.55,55076,2235,2394,4703,588.1607143
2015-12-08 16:00,23.92,55862,2307,2656,5049,588.1607143
2015-12-08 17:00,23.58,56056,2377,2805,5282,588.1607143
2015-12-08 18:00,22.88,55073,2429,2910,5457,588.1607143
2015-12-08 19:00,22.03,53803,2431,3030,5598,588.1607143
2015-12-08 20:00,20.94,51795,2362,3082,5601,588.1607143
2015-12-08 21:00,20.49,49977,2270,3142,5590,588.1607143
2015-12-08 22:00,19.67,47328,2149,3165,5507,588.1607143
2015-12-08 23:00,18.5,44434,1980,3149,5336,588.1607143
2015-12-09 00:00,17.33,41802,2220,3235,5693,588.1607143
2015-12-09 01:00,16.18,40778,2081,3192,5525,588.1607143
2015-12-09 02:00,15.86,40346,1905,3144,5314,588.1607143
2015-12-09 03:00,15.86,40432,1775,3117,5168,588.1607143
2015-12-09 04:00,17.15,41313,1770,3058,5117,588.1607143
2015-12-09 05:00,18.32,43893,1854,3027,5180,588.1607143
2015-12-09 06:00,19.86,48474,2017,3035,5361,588.1607143
2015-12-09 07:00,21.39,52973,2235,3076,5625,588.1607143
2015-12-09 08:00,21.88,53803,2456,3084,5856,588.1607143
2015-12-09 09:00,21.33,53417,2662,3053,6036,588.1607143
2015-12-09 10:00,21.07,53246,2769,3112,6206,588.1607143
2015-12-09 11:00,21.03,52858,2801,3187,6309,588.1607143
2015-12-09 12:00,21.15,52522,2865,3366,6546,588.1607143
2015-12-09 13:00,21.05,52432,2846,3534,6687,588.1607143
2015-12-09 14:00,20.96,52969,2683,3633,6618,588.1607143
2015-12-09 15:00,21.45,53916,2466,3835,6598,588.1607143
2015-12-09 16:00,21.7,54731,2336,3935,6557,588.1607143
2015-12-09 17:00,21.88,54875,2377,3860,6515,588.1607143
2015-12-09 18:00,21.44,54104,2565,3896,6744,588.1607143
2015-12-09 19:00,20.44,53145,2854,3910,7051,588.1607143
2015-12-09 20:00,20.03,51440,3146,3899,7332,588.1607143
2015-12-09 21:00,19.65,49927,3379,3910,7576,588.1607143
2015-12-09 22:00,18.74,47545,3535,3965,7789,588.1607143
2015-12-09 23:00,16.57,44777,3652,4043,7970,588.1607143
2015-12-10 00:00,15.34,42368,3921,4222,8424,588.1607143
2015-12-10 01:00,13.92,41376,3984,4257,8513,588.1607143
2015-12-10 02:00,13.03,40960,4024,4296,8568,588.1607143
2015-12-10 03:00,13.03,41096,4059,4351,8632,588.1607143
2015-12-10 04:00,14.71,41917,4080,4394,8694,588.1607143
2015-12-10 05:00,16.44,44529,4080,4492,8812,588.1607143
2015-12-10 06:00,19.38,49075,4077,4489,8834,588.1607143
2015-12-10 07:00,20.4,53495,4082,4496,8881,588.1607143
2015-12-10 08:00,20.46,54204,4103,4463,8896,588.1607143
2015-12-10 09:00,20.51,53603,4135,4492,8984,588.1607143
2015-12-10 10:00,20.32,53497,4176,4489,9047,588.1607143
2015-12-10 11:00,20.24,53088,4214,4473,9081,588.1607143
2015-12-10 12:00,20.24,52643,4215,4460,9078,588.1607143
2015-12-10 13:00,20.2,52635,4154,4425,8989,588.1607143
2015-12-10 14:00,20.24,53110,3974,4348,8743,588.1607143
2015-12-10 15:00,20.5,53975,3732,4366,8525,588.1607143
2015-12-10 16:00,20.73,54621,3488,4412,8335,588.1607143
2015-12-10 17:00,20.86,54593,3267,4420,8125,588.1607143
2015-12-10 18:00,20.64,53948,2998,4349,7793,588.1607143
2015-12-10 19:00,20.21,52795,2748,4268,7467,588.1607143
2015-12-10 20:00,19.78,51009,2573,4159,7185,588.1607143
2015-12-10 21:00,19.52,49539,2450,4050,6951,588.1607143
2015-12-10 22:00,18.86,47142,2312,3927,6689,588.1607143
