Dates,Price, Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2021-12-24 21:00:00,0.6272440422875123,0.06824291701405014,0.10031025855926345,-0.2212246416385068,-0.010371356600654632,0.0
2021-12-24 22:00:00,0.637391724130751,0.02238464655357165,0.24439245278455302,-0.24710742849997286,-0.18901809032732134,-0.036525588951065356
2021-12-24 23:00:00,0.5216014072500923,0.06722313986893978,0.16803063208923014,-0.2611534145081102,-0.09566767431541955,0.0
2021-12-25 00:00:00,0.26647573315214435,0.06822867080013673,0.3926301556960977,-0.46436293460300837,0.0,-0.11251321243439583
2021-12-25 01:00:00,0.3195252898837906,0.05708272590949357,0.525063483628102,-0.3290246455618114,0.0,-0.2680454061327473
2021-12-25 02:00:00,0.34486368471378365,0.09260170680688995,0.4295687859489143,-0.4510706629920499,0.0,-0.12691388609611404
2021-12-25 03:00:00,0.2902079618497363,0.1366896235733755,0.3142423303015215,-0.41378793679678694,0.0,-0.05079941609279245
2021-12-25 04:00:00,0.647972232341958,0.06179077502396583,0.12927986026572447,-0.15257326693720608,0.0,0.002769980103636311
2021-12-25 05:00:00,0.38741792405557307,0.050417077400651225,0.27949670532547566,-0.3423604549677095,-0.017589251063945967,-0.004998497442881021
2021-12-25 06:00:00,0.7440358917997609,0.11125938467065759,0.023345595241031487,-0.012851274846822207,0.0,0.1652856951931715
2021-12-25 07:00:00,0.45674035642676725,0.03571930694913592,0.2540952458555241,-0.2904709782443743,0.0,0.08373430940181328
2021-12-25 08:00:00,0.6116086717398879,0.06517480385557542,0.3048526498224685,-0.20411566056774344,0.0,0.0
2021-12-25 09:00:00,0.41781614582291005,0.09577179572606642,0.21880441927068073,-0.21814521113874638,0.0,0.0
2021-12-25 10:00:00,0.7361799615945956,0.13745365039797794,0.0,-0.1361598215378577,-0.014341110273508813,0.028235087479448088
2021-12-25 11:00:00,0.5854916518718798,0.2037957118504609,-0.07429244164129563,-0.21995660043319692,-0.03058604024969854,0.05882057853397913
2021-12-25 12:00:00,0.5561440566615488,0.2284151851532692,-0.2013586352271117,-0.2188905925829913,-0.07481585275213104,0.06745537097421066
2021-12-25 13:00:00,0.70042434939645,0.1683086884107338,-0.08662975315180123,-0.2768746717169707,-0.09470897718950091,0.041331150761591155
2021-12-25 14:00:00,0.4892993387905707,0.05808233385516023,0.07021201087194763,-0.23423213122828568,-0.012397125054040385,-0.030355194539795714
2021-12-25 15:00:00,0.5291151640468219,0.08198399012415174,0.10075002698089126,-0.23725089052134543,0.0,0.11099902432443505
2021-12-25 16:00:00,0.3868411580350573,0.11708682648652928,0.16686754677850313,-0.1682837121691005,0.0,0.0
2021-12-25 17:00:00,0.5606848055574265,0.1877752637687001,0.1474848217283349,-0.086746303722968,0.0,0.0
2021-12-25 18:00:00,0.5955912282808226,0.15859824889154858,0.062424743980516,-0.14143064616940468,0.0,0.0
2021-12-25 19:00:00,0.6597043128473474,0.11270303458787183,0.10933290605645529,-0.12199365993448594,0.0,0.0
2021-12-25 20:00:00,0.6261958797143068,0.039042764417574836,0.08656306247111922,-0.18933370504312014,-0.07731827404131039,0.0
2021-12-25 21:00:00,0.5997282055922856,0.0,0.06284010881274703,-0.28226874567607874,0.0,0.0
2021-12-25 22:00:00,0.6222439109084785,0.0,0.2510189582002977,-0.3105978980183077,-0.1603092876447012,-0.039179006636564914
2021-12-25 23:00:00,0.5325716065294384,0.034950962573884296,0.15520030998175724,-0.33230370742085424,-0.07956219932304193,0.0
2021-12-26 00:00:00,0.26960487384147186,0.034231626969797785,0.30638104982322417,-0.5504077906564827,0.0,-0.002152789622714694
2021-12-26 01:00:00,0.48778336821694657,0.04734320189965002,0.6079617160806265,-0.5148991668628793,0.016663838805223926,-0.2721266200221718
2021-12-26 02:00:00,0.3259174705362394,0.1025916305476948,0.4736337123746492,-0.4204624022401495,0.0,-0.18255480358965642
2021-12-26 03:00:00,0.2970008024173733,0.2644620871590535,0.49483995005037357,-0.2802850532829818,0.049581413347471855,-0.3075523117017382
2021-12-26 04:00:00,0.570901211683547,0.13442813059201508,0.272497968252937,-0.2572579161988966,0.004141041803101605,-0.030979925468764033
2021-12-26 05:00:00,0.16722653601723855,0.1116155486327671,0.4060951614928878,-0.43321418342300516,0.0,0.0
2021-12-26 06:00:00,0.4480801948427096,0.18854064347843688,0.28783238199522054,-0.19509503514007245,0.0,0.0004148363563766452
2021-12-26 07:00:00,0.26414758855120646,0.017329346358002085,0.36173060682273284,-0.17906889886192523,0.0,0.0
2021-12-26 08:00:00,0.39749742441697544,0.06325885798077532,0.46431876431658714,-0.15891944101401503,0.0,0.0
2021-12-26 09:00:00,0.34747175577970574,0.16935886913884313,0.40214406561149524,-0.14984869915849947,0.0,0.0
2021-12-26 10:00:00,0.6562936442526517,0.23731146271747197,0.14433723190210884,-0.10471377615187846,0.0,0.0971465196905083
2021-12-26 11:00:00,0.6757209079481225,0.5157203208249321,-0.04278489569291161,-0.10884944184606346,0.0,0.1093389065285931
2021-12-26 12:00:00,0.4740398733565513,0.3422703373668681,0.0,-0.2566891940549787,-0.02507768942139742,0.012721655522015067
2021-12-26 13:00:00,0.6121937625701672,0.40600120396256956,0.0046432174116343514,-0.3267956226453104,0.0,-0.031026579103880562
2021-12-26 14:00:00,0.5344065344676885,0.12253908960066036,0.10835740678329604,-0.19709616926112333,0.0,-0.046432255711059654
2021-12-26 15:00:00,0.4148756113135619,0.015506812452546169,0.1757854707281131,-0.3413790210753923,-0.037275707926056605,0.1819180361339768
2021-12-26 16:00:00,0.37526715292446067,0.043783654552171584,0.21471034501319752,-0.29425919698964476,-0.026545759258173915,0.0583326094080276
2021-12-26 17:00:00,0.6497188265868503,0.2520336940044297,0.08593074180552739,-0.1283851859789758,0.022166111732749537,0.04419594359269906
2021-12-26 18:00:00,0.46362450576922665,0.06749590969993692,0.11821395981932349,-0.3090401324346116,0.0,0.06588360608966962
2021-12-26 19:00:00,0.4830675856056551,0.12509040430357732,0.26942566932302975,-0.2313435699420533,0.0,0.0
2021-12-26 20:00:00,0.528932323777426,0.11232934282488592,0.19193975537723937,-0.12900727768268908,-0.13960822618975022,0.0
2021-12-26 21:00:00,0.5830717173288666,0.0,0.15005149786667266,-0.3627340968568129,-0.032136592493509294,0.0
2021-12-26 22:00:00,0.5321450964499678,0.0,0.17310465763222713,-0.3122011456989095,-0.09621424653191481,0.0
2021-12-26 23:00:00,0.45516343282011346,0.040984602459299906,0.10348285098264157,-0.3185214409421377,-0.06866914366784613,-0.03775133307704091
2021-12-27 00:00:00,0.15442099489928396,0.018171990528445068,0.36078095208407973,-0.6042315616314442,0.05297107847155364,-0.059705372409480637
2021-12-27 01:00:00,0.20821992673213457,0.0,0.46547065243356334,-0.4873812544912063,0.0,-0.11621507689058125
2021-12-27 02:00:00,0.11939946493639653,0.0,0.3939090831479812,-0.6557647556528433,0.0,-0.009220375603964362
2021-12-27 03:00:00,0.21238850450623953,0.15955135415578256,0.43694020903776337,-0.4437620689785109,0.03387894833221615,-0.14236575805658935
2021-12-27 04:00:00,0.5120641016716684,0.0989055198849326,0.27690365539081935,-0.1442044657087059,0.0,0.0
2021-12-27 05:00:00,0.0790430169775404,0.050784241473540895,0.35969785322440967,-0.46416702245706787,0.0,0.0
