Dates, Grid load forecast [MW], Wind power forecast (DK) [MWh],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2019-03-16 06:00:00,0.4798966575898736,-0.0016812743692258992,0.009321912195468001,-0.08182718190203328,0.22578086304007464
2019-03-16 07:00:00,0.5063611027922724,-0.0005909047123763694,0.012598715180088448,-0.07634894133134339,0.16924252818932772
2019-03-16 08:00:00,0.5104666208486325,0.0,0.013026455771690398,-0.08660987220101522,0.17398403197121626
2019-03-16 09:00:00,0.4283892457949919,0.0,0.006558462809698639,-0.1438687560082629,0.18376908222617835
2019-03-16 10:00:00,0.31793109733641883,0.03657859509117691,0.03702222312832579,-0.17603393233883918,0.16222024131270743
2019-03-16 11:00:00,0.30052639996741826,0.04032686387229336,0.01797594766687402,-0.17348405855407872,0.19623697620789698
2019-03-16 12:00:00,0.2860873382512871,0.07263197146385338,0.010753413314980663,-0.18304268642339433,0.2255620252706665
2019-03-16 13:00:00,0.32309066531826136,0.03857815938743448,0.0,-0.157690895713567,0.2216893852594528
2019-03-16 14:00:00,0.3569495592718469,0.02900988365630203,0.0,-0.14379096103695416,0.23988797182163468
2019-03-16 15:00:00,0.3118274022737206,0.022509046917962187,0.0201906798505481,-0.13939093864652108,0.25421018923536765
2019-03-16 16:00:00,0.26335336462163833,-0.0023446684311009512,0.030633663097466818,-0.14136089906326244,0.2428866118982438
2019-03-16 17:00:00,0.2744496872946514,-0.060922017013782054,0.010521602915520572,-0.1451685362295376,0.15298066981252104
2019-03-16 18:00:00,0.2913106490347411,-0.01830811439993811,0.030979819228068552,-0.24290285527376082,0.15082892760259867
2019-03-16 19:00:00,0.32778287868903744,-0.10084293445252737,-0.03165505747035674,-0.07363284204158921,0.24962625000545688
2019-03-16 20:00:00,0.3257045858307194,-0.09530695511003805,-0.030845792865279567,-0.05937418115542192,0.32802554160160463
2019-03-16 21:00:00,0.32753121494232623,-0.11876006766328834,-0.07797759460500346,0.013379484533388435,0.32560404021820827
2019-03-16 22:00:00,0.299574749093089,-0.09038221373982055,-0.05182927032425538,-0.016365573434462155,0.3323524971107042
2019-03-16 23:00:00,0.23235709030360083,-0.10259209987735078,-0.10539361119152384,0.03091094221208561,0.26000787666866293
2019-03-17 00:00:00,0.0,0.0,-0.005802412680423864,-0.012882420845777794,0.07952925336988909
2019-03-17 01:00:00,0.0,0.0,-0.024254796635059712,-0.01682999052603148,0.006701513286836061
2019-03-17 02:00:00,0.007388176859398858,0.0,-0.03584921141672831,-0.028508437678774232,0.0
2019-03-17 03:00:00,0.07836405738905056,0.0010388433242032539,-0.03938377660477643,-0.004967294302128691,0.0
2019-03-17 04:00:00,0.140234370425576,0.0,-0.06200755573833862,-0.0070950547784350134,0.0
2019-03-17 05:00:00,0.31377303899034437,-0.014961302769042555,-0.040142009536811143,-0.03419817254799251,0.07501503339575971
2019-03-17 06:00:00,0.45687233333419885,0.0,-0.0194308485580799,-0.068385038542551,0.2233175614606036
2019-03-17 07:00:00,0.5291612402279099,-0.004019497568164138,-0.030359213533136874,-0.07959934984538691,0.19892555170712178
2019-03-17 08:00:00,0.5293473506086724,0.0,-0.03588759511926615,-0.09543740187504164,0.21168895241593497
2019-03-17 09:00:00,0.42277426657090583,0.0,-0.017343435350148234,-0.15648172655734915,0.20174731735806306
2019-03-17 10:00:00,0.3149179141690029,0.052971992203806176,0.031156404845492428,-0.19397541260692236,0.17228020001615169
2019-03-17 11:00:00,0.30822896109178927,0.032096312335539084,0.0025104597703404226,-0.17740573602238285,0.18872623641382866
2019-03-17 12:00:00,0.30187722190803007,0.055488801543577895,-0.011994800835524571,-0.17786769387608292,0.22668250749140484
2019-03-17 13:00:00,0.34437051918575734,0.02725270265152723,-0.005659557290644794,-0.13299145144352292,0.22327396794732637
2019-03-17 14:00:00,0.3701608887624185,0.02162244887314599,-0.00044387772966567133,-0.12584443248250313,0.24289043361154866
2019-03-17 15:00:00,0.2289054779063997,-0.024942896949702406,-0.03306520058011648,-0.05511392112002304,0.2208186846625007
2019-03-17 16:00:00,0.22628828057600053,-0.08453834013707913,-0.06774333369964709,0.02651561421955279,0.22612081133270878
2019-03-17 17:00:00,0.2839695163042039,-0.025729067514576733,0.02312888435309091,-0.16678406767695203,0.1503031559910961
2019-03-17 18:00:00,0.29093827856856946,-0.0033222582020665595,0.030811950796515292,-0.23368966314014683,0.12429033216420457
2019-03-17 19:00:00,0.33674966595067185,-0.029898444858879627,0.01790876277074191,-0.16400175602172745,0.25175759690367766
2019-03-17 20:00:00,0.34385108497398803,-0.08388915792015318,-0.048884015765963774,-0.05394780620862499,0.339456932331497
2019-03-17 21:00:00,0.33904046361684764,-0.12376309965099798,-0.13207836991495206,0.04149109995256884,0.3443413698384745
2019-03-17 22:00:00,0.30154445898721605,-0.044070481872594186,-0.03258659703298839,-0.07918726984595326,0.33067931170276793
2019-03-17 23:00:00,0.23684656225438294,-0.10155521565595708,-0.1325699045739076,0.0484767604679218,0.27732272917691486
2019-03-18 00:00:00,0.0,0.0,0.0,-0.015491470046750238,0.0829781751584339
2019-03-18 01:00:00,0.0,0.0,-0.021384447137537798,-0.022149919005917045,0.019997050728428004
2019-03-18 02:00:00,0.007854668810560345,0.0,-0.024401430593015607,-0.03046740564140424,0.004810865185218972
2019-03-18 03:00:00,0.074793210253434,-0.004017507534228185,-0.034825624115092185,-0.006044589764939924,0.016274006111527246
2019-03-18 04:00:00,0.15916844694808718,0.0,-0.035576664647406234,-0.02469830089722768,0.024853358717730027
2019-03-18 05:00:00,0.31671947883674123,-0.020069356130101548,-0.05373319718209005,-0.0414913679856819,0.12756069038429665
2019-03-18 06:00:00,0.42524429186718743,0.0,-0.010854888882398358,-0.09585810325580904,0.21349193225469248
2019-03-18 07:00:00,0.4764328982253196,0.0,-0.024730109164789803,-0.10949645622184837,0.19063496502088056
2019-03-18 08:00:00,0.45734151706580367,0.0,-0.04452114051101535,-0.10101470095295385,0.1776423759511093
2019-03-18 09:00:00,0.4250441252951395,0.0,-0.03841455373160883,-0.16443318071957885,0.2233381355061515
2019-03-18 10:00:00,0.3324333635672314,0.04264312835547331,0.003183798028367682,-0.21447075951158015,0.19771667970893203
2019-03-18 11:00:00,0.2819675372997044,0.03823942850553272,-0.0192798428836303,-0.1627313442569502,0.22295757325370977
2019-03-18 12:00:00,0.29986025789544535,0.03199505608114468,0.0,-0.14858645367451,0.20788726621960563
2019-03-18 13:00:00,0.334030733866737,0.020531105408800654,-0.0013391123011957983,-0.13645596712421226,0.2195880289017354
2019-03-18 14:00:00,0.37004692192184485,0.014814896238639979,-0.004501967138938039,-0.1268520107219886,0.24410971432893602
2019-03-18 15:00:00,0.24548839771782452,0.003367145183073135,-0.04265188080280276,-0.06885800014329181,0.2363714421962326
2019-03-18 16:00:00,0.327282111107197,0.016756261382730925,0.005738717302282406,-0.15134076974178304,0.2850141986178332
2019-03-18 17:00:00,0.3116830518615299,0.005183239944296335,0.0,-0.17959668775987436,0.1914864488233004
2019-03-18 18:00:00,0.22456090863000375,-0.07759779229712416,-0.08917794934370724,-0.03600499887248047,0.11111166088460027
2019-03-18 19:00:00,0.3514729781538585,0.0038747443144123914,0.023608316865031044,-0.18951045419646856,0.26151596704452224
2019-03-18 20:00:00,0.31797643887460203,-0.05844027289841646,-0.037245864247953356,-0.07011501170375942,0.3002148717805471
2019-03-18 21:00:00,0.335056951925756,-0.017013320224826847,-0.009766338293819706,-0.13017741335486382,0.2933355908407052
2019-03-18 22:00:00,0.287438745249977,-0.004703294200222344,0.0,-0.14894002272209203,0.3270842325507945
2019-03-18 23:00:00,0.2519164174902748,-0.0929460487685746,-0.14282564071039414,0.014954358755658186,0.2930667229229235
2019-03-19 00:00:00,0.008861205611602661,0.0,-0.0092159509333499,-0.011184320181406842,0.09826279789032022
2019-03-19 01:00:00,0.0,0.0,-0.02800901026735562,-0.013958739002884434,0.03155235199019247
2019-03-19 02:00:00,0.011579559337451929,0.0,-0.02978760144052315,-0.02104324498936891,0.012270785564295545
2019-03-19 03:00:00,0.08018171143122743,-0.003447943119473766,-0.03637853535416644,-0.0032269828112275424,0.020538585736060853
2019-03-19 04:00:00,0.15188823778310717,-0.004125098350240177,-0.03255207701161961,-0.02534823467221117,0.006740089053596004
2019-03-19 05:00:00,0.2971478027668818,-0.019239920548388478,-0.03268075796286625,-0.04570150173054361,0.0838484001528127
2019-03-19 06:00:00,0.4281248875401221,-0.008703758289898165,-0.018786972499319585,-0.08659887489113789,0.2172468625143214
2019-03-19 07:00:00,0.4408070693915585,0.0,-0.04749020916189095,-0.10163085905067139,0.17402595840520185
2019-03-19 08:00:00,0.4662305444152465,0.0,-0.07142025390192916,-0.10795441742614144,0.19428805055833756
2019-03-19 09:00:00,0.4193144221325608,0.0,-0.05697484535701899,-0.14431525108403434,0.23206045131800762
2019-03-19 10:00:00,0.3256826176556104,0.008982611619807308,-0.02286029226288594,-0.1509265280273486,0.19959196003376656
2019-03-19 11:00:00,0.27549086027786407,0.04164771905282656,-0.029197253926712602,-0.1612971759255365,0.20937210268255046
2019-03-19 12:00:00,0.2631647714796629,0.044591825047866254,-0.026071317949711324,-0.14802114372939218,0.21202808583633964
2019-03-19 13:00:00,0.29080030001650625,0.04407402875036508,-0.020436500816324095,-0.14249031233956266,0.21461244083963196
2019-03-19 14:00:00,0.33039515541159376,0.03310437781962408,-0.013521335757491771,-0.13266346081328248,0.23594617834180345
2019-03-19 15:00:00,0.21717980973871004,0.004135913465459173,-0.06362341686390485,-0.05832113916939747,0.23825277710639403
2019-03-19 16:00:00,0.23684132440316696,0.022740952122497396,0.001313879052138641,-0.14309849031403166,0.24300289457844007
2019-03-19 17:00:00,0.2343867728899631,-0.01380035556774837,-0.020684518343329572,-0.14091441002856187,0.1896273600887132
2019-03-19 18:00:00,0.21117935707529076,-0.061876349354131,-0.09453280271471665,-0.05355909541213301,0.12443370507151194
2019-03-19 19:00:00,0.3118918107207298,-0.08300737058887886,-0.09712768016223024,-0.025882201278716925,0.25652675180547246
2019-03-19 20:00:00,0.32894792743977347,-0.026882774394919096,0.0,-0.13976598295459136,0.3028891438726919
2019-03-19 21:00:00,0.3204009466904816,-0.011252056173539613,-0.011891682466446785,-0.14319147134851964,0.28923634251488184
2019-03-19 22:00:00,0.2720288143722656,-0.03530131661533599,-0.045491502116321185,-0.08542476928218293,0.3124017730376424
2019-03-19 23:00:00,0.2450177202111644,-0.06211013599628133,-0.1206330755815852,-0.029725084393258237,0.266267191598404
2019-03-20 00:00:00,0.005893509947522794,0.0,-0.00634502272110047,-0.011775665942117607,0.09936788823374482
2019-03-20 01:00:00,0.0,0.0,-0.020153283679053162,-0.015428811108488132,0.02851778155713776
2019-03-20 02:00:00,0.009035541639021817,0.0,-0.02290547875844348,-0.023318508400502525,0.011379550111213057
2019-03-20 03:00:00,0.07901025517177294,-0.004798098196979061,-0.03286470707944605,-0.003192760619214824,0.020222834937269042
2019-03-20 04:00:00,0.1466108461972236,0.0,-0.02491868336248868,-0.03529288220960592,0.004150710499714983
2019-03-20 05:00:00,0.29152496907986025,-0.015754427838285765,-0.03383751843870534,-0.059473761859411715,0.07571414009020759
2019-03-20 06:00:00,0.4060201629960855,-0.0004504237509759274,-0.01978141524597496,-0.08866622250342263,0.2091417307453496
2019-03-20 07:00:00,0.42668271722695406,0.0,-0.08281712196898017,-0.08820502943828787,0.15696492086170302
2019-03-20 08:00:00,0.40325823309157444,0.014509553535236974,-0.08608920487127948,-0.11587242175386042,0.1348375156940606
2019-03-20 09:00:00,0.36648131810897516,0.02360956168378766,-0.0640489341015829,-0.15548896352674246,0.1810888487742897
2019-03-20 10:00:00,0.2929375407116263,0.04276147236658988,-0.021909531409019068,-0.20036811278911265,0.1881800150159556
2019-03-20 11:00:00,0.28583682290517454,0.03890840353691992,-0.024522055870411202,-0.1647488971981378,0.19793354170733785
2019-03-20 12:00:00,0.2571717649530412,0.0573125641880535,-0.019524982173589677,-0.15868991976122115,0.19801765971510216
2019-03-20 13:00:00,0.308819711425795,0.04571526477294246,-0.013300855018430978,-0.15234184611394241,0.2150114118715074
2019-03-20 14:00:00,0.3387418826824602,0.025618061480882894,-0.017201622366527156,-0.13813592900267402,0.23191748557726066
2019-03-20 15:00:00,0.3078261752310456,0.017546015962452297,-0.030420315313795257,-0.12815379502690308,0.26131932484578496
2019-03-20 16:00:00,0.27600756474600463,0.01058047963511025,-0.007344689088602021,-0.14549088729964438,0.2625853645513799
2019-03-20 17:00:00,0.2434906802328862,-0.004461738346446222,-0.0257961272581605,-0.13395481303869466,0.19602332572644876
2019-03-20 18:00:00,0.1520785854066606,7.889796682091158e-05,-0.0194768991864547,-0.13312918044914746,0.07170753672796515
2019-03-20 19:00:00,0.1524055807331381,-0.011528115254975345,-0.08392897246446973,-0.07949899999530119,0.13654206852689676
2019-03-20 20:00:00,0.24675731689059305,-0.023370807800207234,-0.04315659145250397,-0.09348152622435447,0.283525710858494
2019-03-20 21:00:00,0.30001532672623915,-0.012337047874666253,-0.03479456187675058,-0.12379298771723704,0.29290683544717483
2019-03-20 22:00:00,0.2417792240602883,-0.09766063241569892,-0.1330155771475858,0.05522946605309628,0.2834314437743475
2019-03-20 23:00:00,0.23229501261654317,-0.040444250060247475,-0.08656736683430293,-0.05224800938817561,0.2340105934162836
2019-03-21 00:00:00,0.010363120969356042,0.0,-0.000522200538249195,-0.0188659904575227,0.0832869293995439
2019-03-21 01:00:00,0.0,0.0,-0.02116810782549151,-0.02551819509591666,0.03311825264705202
2019-03-21 02:00:00,0.022192842444425927,0.0,-0.03983759448369413,-0.02924511868281665,0.030648055709499526
2019-03-21 03:00:00,0.0824119882200777,0.0,-0.05029579457616146,-0.014510446877608397,0.04119699802745963
2019-03-21 04:00:00,0.15986764109171717,0.0,-0.054936675436473584,-0.024949834519026094,0.049971904773075795
2019-03-21 05:00:00,0.2792128915383991,-0.011836671334214916,-0.03775376790593291,-0.042839466550445085,0.0839010234311832
2019-03-21 06:00:00,0.38453284702726637,-0.000252040989227543,-0.01146367295307407,-0.08382868199857306,0.1832587206155345
2019-03-21 07:00:00,0.42692347417655885,0.0,-0.07167779417193754,-0.0936216006689953,0.1550377703728516
2019-03-21 08:00:00,0.4034926567794874,0.013910124863520041,-0.08889902114759121,-0.12176658769060936,0.1393109782149434
2019-03-21 09:00:00,0.3632611761296779,0.012013416554905886,-0.06880816538366896,-0.14903964845728335,0.1786003005780763
2019-03-21 10:00:00,0.33194833984097477,0.007292301019413532,-0.031075077140192003,-0.1512694081210063,0.20810542237685786
2019-03-21 11:00:00,0.29103509082214124,0.03734633448877658,-0.028565000582211623,-0.16528535886319234,0.20880499436608863
2019-03-21 12:00:00,0.30290036209662324,0.024104723732119984,-0.01761419468485261,-0.1473632301805553,0.20688432122121092
2019-03-21 13:00:00,0.3362841516777932,0.018964052418098194,-0.012566814462361894,-0.1450767702188801,0.21483825565852993
2019-03-21 14:00:00,0.36064998916085667,0.007221719302565646,-0.006083983229201025,-0.13149420477336468,0.21898021740545157
2019-03-21 15:00:00,0.2475045558824442,-0.020200667214813738,-0.06298339794603247,-0.04721013556591292,0.22121833105191727
2019-03-21 16:00:00,0.28058408528328865,0.007799304713612987,-0.0051975442597741416,-0.14106619684181787,0.261772196518961
2019-03-21 17:00:00,0.20229290532477134,-0.09255367352924894,-0.10211806826107095,-0.01026072868701802,0.21558913588580947
2019-03-21 18:00:00,0.2068546412357868,0.016566749283828352,-0.009115325332157878,-0.1663863990220068,0.11743648289431381
2019-03-21 19:00:00,0.21480849929861473,0.01685371028722865,-0.027976700871253743,-0.14972124095059097,0.17690971457460977
2019-03-21 20:00:00,0.28757123159582304,-0.015653466049151493,-0.031085136088913196,-0.11619035312573552,0.3060314798305698
2019-03-21 21:00:00,0.3207544818851265,-0.015105158230812626,0.0,-0.15720546627018436,0.2915295081368082
2019-03-21 22:00:00,0.2625148341762622,-0.0012454289669071965,0.0,-0.13572255761619265,0.3005329466552325
2019-03-21 23:00:00,0.23493301364281066,-0.03926814438937779,-0.0465069524822778,-0.09253195113013532,0.2120344265867227
2019-03-22 00:00:00,0.02959392680388098,0.0,-0.0048322304988768225,-0.017458255930637018,0.11276560431365865
2019-03-22 01:00:00,0.013644414048692845,0.0,-0.02643084375399287,-0.019275490220623564,0.0382742219373441
2019-03-22 02:00:00,0.04380100679335429,0.0,-0.04132396689145609,-0.034612939001688534,0.036883204199300364
2019-03-22 03:00:00,0.11439521265885415,0.0,-0.06155275946828606,-0.0033878971738226377,0.05302209219802677
2019-03-22 04:00:00,0.18827445078172894,0.0,-0.06860110842766488,-0.02302683074465471,0.05670266922208726
2019-03-22 05:00:00,0.3007162189952433,-0.01089166293981185,-0.016223482815767076,-0.0552883444172505,0.060406317633950955
2019-03-22 06:00:00,0.3781486591340966,0.0,0.0,-0.07900148779097091,0.14683692778419474
2019-03-22 07:00:00,0.43932783376332024,0.0,-0.05197188555502743,-0.09445881641757331,0.15760926792903515
2019-03-22 08:00:00,0.3811059966981944,0.014142090989617478,-0.055448856735922536,-0.11853471323802495,0.10186125007364673
2019-03-22 09:00:00,0.40812157094768464,0.0,-0.07341339442055289,-0.13784556019862093,0.2045157315641575
2019-03-22 10:00:00,0.3292927662320383,0.03000095323507894,-0.026714651925362348,-0.1775572858819247,0.21913642889266421
2019-03-22 11:00:00,0.3025567201833514,0.03681799377879213,-0.030927089949764598,-0.15719000112050846,0.22520339200985948
2019-03-22 12:00:00,0.2838155949718429,0.03424841805605524,-0.021666685242990705,-0.1577584771122545,0.20510059562304345
2019-03-22 13:00:00,0.3485832866691121,0.024894901072279606,-0.013216754664847348,-0.1551371973233921,0.21513740159799016
2019-03-22 14:00:00,0.3961624113974225,0.013822504248658175,-0.013642562109560444,-0.1262781829970939,0.23295410227147667
2019-03-22 15:00:00,0.2862083007126723,-0.011846295252925096,-0.05364732907529139,-0.059117022905479974,0.22057348750526035
2019-03-22 16:00:00,0.3378792434135476,0.011150857744420636,0.012306653636686779,-0.15637749386259175,0.25803663197141774
2019-03-22 17:00:00,0.2459708198618655,-0.07603551656372075,-0.07209625038391583,-0.030716332159085667,0.2148073850276458
2019-03-22 18:00:00,0.18972658166612574,-0.017104695791441187,-0.03885374183399371,-0.09583496135025364,0.08683386351037735
2019-03-22 19:00:00,0.16534340895377048,-0.03621426371154738,-0.1074958231821083,-0.01609768222245478,0.12296953001814163
2019-03-22 20:00:00,0.20805029013010187,-0.07398919629242635,-0.10438486624502778,0.02849115554836676,0.22521111144442915
2019-03-22 21:00:00,0.31809014226740334,-0.06231652428460047,-0.030096934062872387,-0.09416042831313069,0.27303624058834697
2019-03-22 22:00:00,0.27841599723819277,-0.03666914999993299,-0.03634892507185695,-0.06752835056733818,0.2859343891935341
2019-03-22 23:00:00,0.22903280766424952,-0.0005813735427742051,0.0,-0.154001846977026,0.20161802065411566
2019-03-23 00:00:00,0.04996176981535431,0.0,-0.00933231260778002,-0.0122029731070373,0.12523678909493216
2019-03-23 01:00:00,0.0312748983148266,0.0,-0.03102554310108311,-0.008195019522744835,0.0454823819292998
2019-03-23 02:00:00,0.065658105976296,0.0,-0.04420759534898009,-0.024687994420963377,0.04567714198759924
2019-03-23 03:00:00,0.12589263490949104,0.0,-0.05797327161467981,-0.0019132292182065897,0.047855324278923875
2019-03-23 04:00:00,0.19189031182342722,0.0,-0.07068841035382636,-0.01798958418890845,0.061162824996723854
2019-03-23 05:00:00,0.2883081496424461,-0.010327841928334839,-0.02380131157123689,-0.04862918238841589,0.06264694739112302
2019-03-23 06:00:00,0.36840811359573483,-0.004102800955310058,-0.0065140244591477625,-0.08361743663520871,0.1708677747950988
2019-03-23 07:00:00,0.33145182053418154,0.009152733869801203,-0.014578144115316159,-0.0705779235188923,0.05193899704033967
2019-03-23 08:00:00,0.3861061964081607,0.0,-0.012758497893836852,-0.14032074234197975,0.10127421875598605
2019-03-23 09:00:00,0.42293001668081776,0.0,-0.07601674255448836,-0.14114763069268246,0.23125373048114167
2019-03-23 10:00:00,0.32709166401415274,0.011775868784215134,-0.0456233940689037,-0.1304471105619855,0.22384383469914773
2019-03-23 11:00:00,0.3061370343353282,0.03837963245499514,-0.039037419505486254,-0.14240102304621602,0.23487577866300827
2019-03-23 12:00:00,0.3207332253465065,0.03267590172286032,-0.013080268790272628,-0.14864501806327057,0.2029918857273076
2019-03-23 13:00:00,0.3685190981758124,0.024171691374792435,-0.009180988318320744,-0.14880066732229696,0.20610288459738874
2019-03-23 14:00:00,0.39203288777140827,0.021279629709589964,-0.017158442494602695,-0.1441079102460616,0.23066770979349835
2019-03-23 15:00:00,0.3991547949543379,0.015739049370546276,-0.002311987629882087,-0.1380256024217526,0.2727309032326714
2019-03-23 16:00:00,0.32461043270197343,0.025228034845405048,0.009307319688714991,-0.15129916426347256,0.26803181110779767
2019-03-23 17:00:00,0.20186996008075223,-0.06311074161073203,-0.08698543816571262,-0.009839400196999689,0.19954681538900734
2019-03-23 18:00:00,0.164092490201944,-0.024549424978900176,-0.06849900191447013,-0.06795864870697249,0.07928364109131814
2019-03-23 19:00:00,0.1581773244026821,-0.06297590703551595,-0.14376774600636782,0.026512692230015046,0.12238908147586067
2019-03-23 20:00:00,0.2774078412004863,0.0021955808416044137,0.0011724201366639913,-0.15381472616868344,0.28252955708464145
2019-03-23 21:00:00,0.2965916007875367,-0.07994962006466352,-0.06651243603199673,-0.040079926913913454,0.26797872728136407
2019-03-23 22:00:00,0.27515453327609907,-0.04736879841762412,-0.06386841171961173,-0.03794720487093853,0.2954365619515493
2019-03-23 23:00:00,0.23611845679849838,-0.08733470777679182,-0.12235755093426699,0.056678759867011236,0.21864662984496486
2019-03-24 00:00:00,0.06646805233303094,0.0,-0.0031435594632369715,-0.009446191132594818,0.11483805368550841
2019-03-24 01:00:00,0.043448041600981605,0.0026082959317035854,-0.00849721560785351,-0.025929259114938798,0.03292300431031522
2019-03-24 02:00:00,0.08802608774855317,0.0,-0.036851852145478314,-0.013175467607046923,0.03838699525825428
2019-03-24 03:00:00,0.1605949951518012,1.1591701366185815e-05,-0.06734690584732997,0.023731594555282245,0.04000448830308405
2019-03-24 04:00:00,0.2428615281583025,0.0,-0.05848031856006622,-0.0014388452374857197,0.049524772363888074
2019-03-24 05:00:00,0.32915156005269597,0.0,-0.0026243923735516975,-0.057684583605070096,0.04800343820988962
2019-03-24 06:00:00,0.39028229484582727,0.0,0.0,-0.07781739794057115,0.1560261134948306
2019-03-24 07:00:00,0.312375565378783,-0.011790862437121973,-0.022368428775506724,-0.05156120286209918,0.020477515180835168
2019-03-24 08:00:00,0.28953749030623743,-0.0013218301751361655,-0.03104123218368482,-0.0915377249196261,0.016114987783502895
2019-03-24 09:00:00,0.39415210382927596,0.0010565513826994687,-0.060403381184373404,-0.1414560608978932,0.19103978045913278
2019-03-24 10:00:00,0.34168299876324193,0.009462262060742407,-0.03684831428329459,-0.13038854138432757,0.2097499130587534
2019-03-24 11:00:00,0.2988688643747519,0.03465188384828957,-0.03492671200607392,-0.13962215550243257,0.21372303137154772
2019-03-24 12:00:00,0.3100185762792339,0.03783407199410941,-0.015746914536599103,-0.14953759932816568,0.19235866816907138
2019-03-24 13:00:00,0.3688131135066859,0.023847969501228524,0.0,-0.1433203757768682,0.19082768930743646
2019-03-24 14:00:00,0.42444156403448186,0.0,0.0,-0.12550125340159948,0.20863198348618922
2019-03-24 15:00:00,0.30352931708035874,-0.017151549618264938,-0.049180784764219956,-0.03158984670233099,0.2188928068860348
2019-03-24 16:00:00,0.304664255356998,0.02370689818048388,0.014981269248236189,-0.15145869794717534,0.24959975826813055
2019-03-24 17:00:00,0.19377615383029323,-0.05886391282010971,-0.08417606644164694,-0.004650609471093195,0.18465777322382418
2019-03-24 18:00:00,0.17943103474559213,-0.04065233831055953,-0.0920955431173408,-0.032861693438932374,0.07890349848282135
2019-03-24 19:00:00,0.21613907229171891,-0.02520266215147065,-0.07590383434627933,-0.04975593348890615,0.13777987058448957
2019-03-24 20:00:00,0.26946285726331193,-0.01806717729143678,-0.019131121044627712,-0.0947317378132784,0.24922954725520388
2019-03-24 21:00:00,0.3197583355733169,-0.09119149219719379,-0.07045848867712501,-0.016756104941445388,0.2572508729090654
2019-03-24 22:00:00,0.28320051441424293,-0.04233757223049967,-0.05374845662347247,-0.03021942782691526,0.27647034125074554
2019-03-24 23:00:00,0.2707890522653707,-0.12340556067022129,-0.11702900382900351,0.07808065593423699,0.2092492949549683
2019-03-25 00:00:00,0.06924352125392752,0.0,0.0,-0.010574664987115566,0.1186743029679677
2019-03-25 01:00:00,0.04658730041887009,0.02461353370845461,-0.012723077537856757,-0.02399469941314679,0.046681034704024786
2019-03-25 02:00:00,0.07983304867031144,0.003614685725100327,-0.030073145880858295,-0.0210921757423568,0.03445376641525184
2019-03-25 03:00:00,0.11764366860549194,0.026686967069741194,-0.01600173516262604,-0.021916862446378374,0.01644278309536445
2019-03-25 04:00:00,0.20674067484953185,0.007244130931283474,-0.029675014597935596,-0.02604956292051886,0.026817348126483845
2019-03-25 05:00:00,0.30543120361075116,0.0,-0.010210844859233783,-0.07416888117437129,0.07228190494318727
2019-03-25 06:00:00,0.3836786800083389,0.0,0.0,-0.09123502899195227,0.1558080463430355
2019-03-25 07:00:00,0.3085620414153048,-0.019287846874778476,-0.030921125004645826,-0.05038269993770368,0.015114704638189655
2019-03-25 08:00:00,0.2917172147637578,0.006106687567343928,-0.018344409482981897,-0.1144184340390246,0.013212355356195913
2019-03-25 09:00:00,0.377437660588893,-0.0261508367161292,-0.07349034562195389,-0.1215281626541477,0.1743935571009131
2019-03-25 10:00:00,0.2951520490690232,0.030808354198216113,-0.03067392307719628,-0.18223240032582086,0.19814079054548214
2019-03-25 11:00:00,0.29996995866626963,0.03564921918459254,-0.04706716992822578,-0.129280156577888,0.23432182944023433
2019-03-25 12:00:00,0.2996802668429562,0.026570398524070057,-0.03092612119602148,-0.11927662902137492,0.23929823898355693
2019-03-25 13:00:00,0.33724140816409165,0.01419172598956088,-0.01425445435272233,-0.12111189684499907,0.21794373226963198
2019-03-25 14:00:00,0.3816057745039957,0.005962427123124919,-0.010593730427010261,-0.11431242267544206,0.243541837733387
2019-03-25 15:00:00,0.3587438203102895,0.011717609041565928,-0.010457155172786668,-0.13202411377303874,0.2835488947958418
2019-03-25 16:00:00,0.30363925641142253,0.02572724789999334,0.00043043525266579785,-0.13607268941831302,0.27898047107273644
2019-03-25 17:00:00,0.18501346931268747,-0.05713125607957821,-0.07676654493568016,-0.01095350534120797,0.1773437626984238
2019-03-25 18:00:00,0.21534603546817443,0.034979346349323155,0.010538980242485996,-0.1939248852349899,0.10608509844732292
2019-03-25 19:00:00,0.21546445468154832,-0.04967852735369627,-0.051487791584871295,-0.06806341788257436,0.1263643714078909
2019-03-25 20:00:00,0.2379060493144258,-0.06443037139996781,-0.020025178010575406,-0.07980618436664405,0.22469430368741677
2019-03-25 21:00:00,0.2975187244728296,-0.024885348206351944,-0.01690406460482873,-0.0794591479038408,0.24883741565255768
2019-03-25 22:00:00,0.23392406811688082,-0.016832802435188976,-0.028406514434714942,-0.04892835305553168,0.2453051088904275
2019-03-25 23:00:00,0.22364264098762549,-0.08888859119889268,-0.0811260005883915,-0.01253414492662286,0.18882860275319577
2019-03-26 00:00:00,0.07863044951209211,0.0,0.0,-0.015423605019074136,0.1334153199644464
2019-03-26 01:00:00,0.07784438474032895,0.015269236865701384,-0.01843134465141903,-0.004586098509346801,0.03443333303759265
2019-03-26 02:00:00,0.087097123327242,0.001358026801072117,-0.026901275717214124,-0.019563351763492415,0.033625982125698374
2019-03-26 03:00:00,0.11164638114048091,0.021989796017124478,-0.016507640436703577,-0.026793587142891786,0.036831547630709394
