Dates,Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2019-08-23 03:00:00,0.25075168937507436,0.0,-0.21940281063524403,-0.14217531043796677,0.0
2019-08-23 04:00:00,0.44809994165840084,0.0,-0.2446375697058926,-0.36761750865978204,-0.03677483927362522
2019-08-23 05:00:00,0.5394113133664787,0.09963567819290386,-0.3420476773766089,-0.5103339973585949,0.04005481026242243
2019-08-23 06:00:00,0.3767778417560201,0.37784911731034465,-0.25322623644389414,-0.40295593388361295,0.2116582740661247
2019-08-23 07:00:00,0.0626686826839447,0.4045338334937323,-0.09254473649126961,-0.17265023519459208,0.2593574358471531
2019-08-23 08:00:00,0.307392391580501,0.15499706721600742,-0.06263972175792401,-0.2189720322721241,0.18387140541590913
2019-08-23 09:00:00,0.2303136032011705,0.224093411161858,-0.08816482870080765,-0.29160592832884674,0.1312623653154341
2019-08-23 10:00:00,0.30268451948595043,0.23928414221996,-0.1335478444057799,-0.3648393814015309,0.05241809058047993
2019-08-23 11:00:00,0.41718702237576377,0.05251981367441183,-0.2723250312104351,-0.38520338772429885,-0.04758787414400249
2019-08-23 12:00:00,0.47660635790276806,0.05881011137727381,-0.21275378788523508,-0.31917240707306826,-0.010080538427006378
2019-08-23 13:00:00,0.4336513866663062,0.3480979013977015,-0.19412353087100737,-0.47853545849373075,0.032292514574801014
2019-08-23 14:00:00,0.6297956555915097,0.28611034790434137,-0.21286874791580696,-0.5924308803139781,-0.05499832735175559
2019-08-23 15:00:00,0.4380664358744494,0.3429826460775816,-0.191748352234847,-0.4558947694777036,0.0
2019-08-23 16:00:00,0.08494415313623321,0.7723906768722308,-0.29393725267551263,-0.522681338257073,0.016652363204183646
2019-08-23 17:00:00,0.3275214692651043,0.12634915167145983,-0.0928631301142898,-0.18075316767075145,-0.043949917810333215
2019-08-23 18:00:00,0.30801645125953,0.10450148074174492,-0.1621574105584362,-0.11557107270013131,-0.22986197393478153
2019-08-23 19:00:00,0.4111688644382733,-0.07932174774402989,-0.11355227242577863,-0.008821297424545155,-0.2710803093507148
